Order date,product key,customer key,region key,order quantity
43833,189,18466,5,2
43833,144,25817,1,4
43833,18,20358,1,4
43833,119,26181,6,20
43833,202,13346,10,14
43833,109,26007,10,18
43833,129,22877,9,12
43833,77,24993,5,2
43833,110,26029,9,17
43833,205,17043,10,6
43833,8,25687,5,8
43833,70,11326,8,7
43833,189,22734,10,16
43833,238,12787,9,16
43833,120,22411,1,10
43833,70,15556,2,4
43833,243,27392,3,20
43833,254,18857,4,16
43833,50,25951,5,20
43833,15,15893,9,16
43833,211,19571,9,7
43833,107,18380,4,11
43833,69,23711,3,1
43833,74,21609,1,3
43833,37,18730,1,1
43833,177,13269,8,12
43834,76,27493,3,8
43834,266,17894,7,5
43834,184,18842,6,19
43834,157,21448,10,16
43834,31,18714,3,17
43834,265,22560,10,20
43834,138,12303,2,11
43834,46,28481,10,11
43834,90,27008,9,14
43834,11,17508,6,14
43834,135,21320,5,2
43834,25,26635,4,14
43834,179,19740,9,16
43834,190,22404,8,17
43834,111,21149,10,20
43834,178,19694,3,11
43834,195,26740,4,11
43834,42,25545,8,17
43834,239,29041,3,12
43834,103,26503,8,9
43834,74,24896,9,7
43834,145,17077,5,18
43834,156,21042,4,2
43834,47,15791,4,11
43834,62,18590,5,10
43834,158,19949,6,3
43834,119,23042,9,7
43834,109,24345,1,6
43834,81,17948,9,9
43834,25,19902,1,7
43834,116,11803,8,5
43834,279,21314,2,4
43834,115,15229,3,12
43834,161,26623,1,8
43834,149,22401,6,16
43834,124,13486,1,2
43834,140,29364,10,7
43834,23,23072,7,18
43834,114,19290,7,13
43834,137,19058,1,12
43834,210,23675,9,8
43834,202,29472,4,5
43834,242,17487,5,6
43834,226,20905,6,15
43834,210,17124,5,4
43834,161,15425,5,20
43834,66,28848,8,4
43834,200,18709,2,8
43834,172,21752,2,1
43834,46,12814,1,1
43834,235,14838,8,6
43834,141,23390,1,1
43834,230,14298,5,12
43834,161,27347,6,13
43834,287,19397,1,16
43834,204,20036,9,10
43834,210,27705,10,10
43834,191,23348,1,12
43834,182,26466,5,8
43834,182,25032,4,1
43834,195,14570,1,1
43834,123,21863,4,14
43834,236,23832,5,8
43834,23,23523,10,10
43834,100,14328,6,18
43834,198,20269,5,10
43834,44,14209,5,12
43834,128,12421,4,13
43834,122,14268,7,9
43834,28,22386,8,5
43834,138,28580,4,16
43834,253,19252,4,7
43834,239,15183,2,4
43834,156,26504,4,20
43834,36,28069,9,3
43834,11,28684,8,8
43834,234,27298,6,4
43834,197,24613,10,8
43834,42,20534,4,9
43834,121,13558,5,5
43834,141,28979,9,14
43834,145,11616,10,3
43834,127,27015,10,1
43834,125,18502,2,19
43834,110,18895,7,14
43834,173,20798,2,15
43834,53,24169,9,19
43834,2,21011,2,2
43834,30,21941,8,10
43834,115,25274,5,2
43834,71,21757,5,17
43834,163,27047,1,20
43834,87,26517,9,11
43834,27,22970,4,20
43834,174,25852,1,10
43834,288,12023,1,12
43834,153,15625,10,6
43834,64,17394,1,6
43834,53,13639,3,16
43834,72,12652,7,18
43834,135,17421,8,5
43834,79,12233,5,8
43834,258,14432,2,19
43834,290,27703,9,2
43834,218,23282,5,13
43834,210,24395,8,9
43834,93,16928,2,12
43834,131,21690,10,17
43834,85,25282,10,4
43834,277,14574,7,14
43834,42,13666,1,5
43834,233,24047,5,15
43834,69,26990,1,4
43834,139,23745,6,2
43834,46,20404,6,20
43834,130,24713,7,3
43834,219,29413,1,19
43834,165,12823,2,3
43834,184,25742,10,15
43834,168,17168,2,11
43834,194,14893,5,14
43834,121,21400,5,2
43834,265,16940,4,9
43834,112,22932,3,11
43834,59,24279,5,20
43834,70,11744,6,14
43834,20,15400,3,12
43834,8,26452,9,17
43834,175,13018,6,13
43834,13,27973,10,5
43834,108,20102,4,14
43834,253,19796,3,10
43834,203,13938,8,3
43834,208,17253,10,6
43834,31,13395,8,11
43834,163,18184,6,17
43834,106,11242,1,18
43834,97,24694,1,2
43835,140,27182,7,10
43835,167,17476,1,16
43835,215,17323,1,13
43835,133,25663,6,9
43835,94,27303,6,7
43835,155,21040,3,5
43835,153,15673,1,15
43835,196,27170,5,3
43835,122,25632,1,10
43835,81,26632,4,3
43835,208,25353,10,13
43835,47,29209,2,2
43835,146,25909,7,17
43835,164,24317,4,17
43835,12,23591,8,2
43835,160,27113,6,1
43835,148,25816,3,3
43835,177,15351,7,9
43835,277,12630,7,19
43835,215,19527,7,2
43835,222,18696,8,16
43835,122,13680,3,18
43835,286,15047,7,9
43835,141,13671,2,20
43835,256,24536,2,11
43835,140,11528,7,5
43835,203,24331,3,13
43835,86,24709,4,9
43835,210,14448,1,9
43835,124,20329,1,10
43835,9,23784,5,6
43835,172,28531,6,15
43835,6,23868,6,19
43835,80,20615,8,12
43835,30,22680,6,1
43835,142,21698,9,6
43835,147,22418,5,4
43835,177,23927,10,1
43835,135,22221,10,9
43835,286,28775,1,20
43835,80,25786,2,14
43835,149,14217,2,13
43835,124,22122,7,1
43835,159,26339,7,10
43835,255,27212,8,17
43835,33,19415,6,10
43835,78,13348,7,12
43835,150,17783,3,7
43835,230,15516,8,2
43835,28,23130,10,18
43835,199,14542,6,10
43835,196,27859,3,1
43835,129,15543,9,12
43835,264,28196,7,16
43835,113,20919,9,8
43835,193,16500,10,17
43835,186,15317,8,5
43835,58,24458,5,4
43835,197,20142,6,6
43835,206,25669,7,6
43835,159,13297,5,5
43835,101,28599,2,19
43835,146,20018,3,19
43835,128,25349,2,18
43835,94,28840,3,13
43835,193,16834,1,16
43835,263,23662,7,2
43835,62,29004,5,7
43835,115,11928,2,1
43835,138,16517,4,10
43835,53,12746,6,2
43835,121,15035,2,3
43835,54,12430,10,20
43835,269,17339,5,9
43835,36,25749,10,6
43835,288,25615,5,17
43835,70,11140,9,13
43835,137,24760,2,15
43835,173,23993,1,3
43835,73,27755,9,18
43835,35,20036,8,11
43835,290,24655,5,4
43835,239,21874,5,6
43835,173,19991,5,6
43835,150,26514,1,3
43835,202,22306,5,7
43835,94,26129,10,19
43835,210,17979,9,14
43835,141,13702,4,11
43835,139,24177,7,16
43835,100,16748,9,19
43835,193,29109,9,7
43835,255,29065,2,14
43835,144,23698,5,18
43835,114,13152,8,13
43835,8,28511,7,3
43835,78,14409,2,8
43835,214,14012,3,13
43835,78,12412,4,1
43835,209,14592,6,12
43835,73,21863,2,12
43835,280,11044,6,3
43835,282,18496,1,9
43835,145,13501,4,2
43835,220,17154,6,5
43835,271,24007,2,8
43835,66,19947,8,1
43835,161,14923,7,5
43835,210,27576,3,11
43835,135,15468,2,6
43835,145,24419,9,3
43835,15,20145,9,4
43835,124,20859,10,8
43835,46,23968,4,8
43835,133,25494,1,3
43835,141,20530,7,2
43835,223,17512,9,10
43835,161,19909,8,3
43835,285,23429,9,9
43835,19,17914,10,2
43835,23,12917,10,9
43835,86,22925,10,6
43835,268,25823,9,3
43835,115,27189,10,15
43835,96,26822,6,10
43835,264,27256,2,5
43835,146,13232,4,20
43835,248,28539,1,5
43835,186,19717,3,15
43835,142,13483,7,3
43835,240,14446,8,12
43835,11,26013,9,11
43835,3,25762,10,12
43835,140,13257,1,8
43835,161,25547,6,11
43835,96,17146,5,3
43835,293,11308,8,6
43835,209,15706,8,7
43835,49,29139,5,6
43835,144,12736,3,7
43835,220,17856,1,10
43836,83,12244,8,15
43836,48,22436,5,4
43836,194,23349,2,12
43836,230,25659,7,6
43836,189,21119,1,4
43836,64,21898,3,16
43836,204,11865,3,11
43836,18,13709,4,11
43836,206,24851,2,19
43836,52,24544,6,13
43836,267,21436,5,11
43836,216,28996,10,15
43836,270,26992,9,8
43836,71,16286,6,10
43836,8,24137,7,11
43836,94,28206,9,16
43836,21,19015,9,7
43836,292,22363,1,17
43836,32,15475,6,14
43836,179,28776,3,19
43836,163,14829,5,4
43836,187,28720,7,2
43836,85,12742,2,12
43836,107,20594,8,11
43836,254,16088,8,12
43836,81,18299,8,15
43836,274,19036,4,11
43836,47,25419,10,2
43836,187,19725,7,17
43836,16,24402,9,16
43836,285,20998,2,12
43836,61,15278,2,15
43836,202,14171,1,13
43836,192,12885,3,6
43836,254,11476,2,14
43836,52,22488,2,4
43836,176,12037,8,2
43836,26,19291,10,14
43836,172,11117,1,11
43836,213,29081,3,1
43836,94,28782,10,13
43836,250,22237,4,4
43836,130,16416,2,10
43836,239,17686,5,2
43836,217,21824,9,14
43836,238,19690,3,11
43836,235,14526,9,20
43836,205,11375,2,9
43836,85,13177,9,10
43836,23,24627,4,13
43836,273,19288,3,16
43836,108,29336,1,8
43836,275,24414,5,2
43836,238,27600,8,9
43836,38,21203,7,12
43836,101,19858,10,1
43836,57,12283,1,6
43836,231,22895,7,9
43836,272,28418,9,19
43836,130,13411,8,13
43836,155,24045,10,20
43836,158,14326,9,8
43836,253,16485,2,8
43836,242,21486,3,13
43836,127,24868,1,20
43836,218,26683,1,12
43836,6,23621,6,16
43836,50,18344,8,13
43836,5,21104,9,11
43836,88,29229,6,5
43836,179,26435,1,14
43836,110,22080,1,9
43836,132,12364,9,18
43836,104,13592,1,3
43836,87,17607,10,3
43836,119,24731,9,13
43836,280,21168,4,8
43836,138,23778,3,19
43836,270,16961,3,4
43836,156,17785,9,14
43836,274,29377,7,14
43836,262,11912,4,5
43836,34,24924,9,19
43836,9,28190,4,17
43836,103,20870,4,11
43836,201,26370,10,15
43836,60,16749,6,20
43836,259,23661,2,16
43836,86,26862,8,16
43836,218,27407,4,10
43836,146,12038,9,13
43836,278,25873,10,10
43836,14,24169,1,20
43836,41,27507,6,12
43836,264,16448,9,17
43836,40,23550,9,14
43836,103,14299,1,14
43836,198,14790,6,20
43836,214,27371,4,17
43836,219,14405,10,19
43836,235,13705,6,19
43836,2,17387,5,8
43836,149,28989,2,18
43836,36,18047,1,18
43836,82,11141,7,6
43836,90,21612,7,2
43836,40,22345,3,13
43836,247,20483,7,13
43836,237,21669,7,17
43836,97,20635,4,15
43836,43,12799,6,1
43836,106,11792,5,1
43836,39,28444,3,15
43836,76,28003,2,5
43836,189,27516,4,1
43836,23,13338,2,7
43836,168,19996,4,17
43836,144,25705,9,6
43836,252,15908,8,9
43836,143,23352,4,10
43836,222,28295,8,20
43836,230,14964,5,2
43836,192,22223,10,7
43836,3,28971,5,5
43836,158,13089,5,16
43836,3,25858,6,4
43836,107,16368,4,5
43836,176,19224,9,9
43836,122,22248,4,3
43836,91,27648,6,8
43836,263,28370,7,2
43836,49,18549,4,1
43836,158,28262,7,5
43836,141,23430,4,4
43836,18,24471,4,6
43836,179,22394,4,6
43836,287,25332,5,6
43836,11,12087,5,5
43836,173,14106,3,9
43836,57,27317,9,2
43836,96,16792,5,5
43836,262,18493,7,17
43836,61,23335,7,10
43836,291,18111,3,19
43836,117,19498,9,5
43836,72,14736,5,12
43836,142,11633,2,2
43836,269,22721,8,19
43836,17,14793,5,15
43836,87,25748,7,12
43836,42,23416,1,13
43837,163,20891,5,3
43837,92,28715,7,2
43837,193,19163,1,19
43837,57,14306,7,11
43837,166,26262,4,9
43837,72,12053,3,17
43837,98,11966,1,7
43837,129,17379,2,20
43837,262,15875,10,11
43837,50,14407,10,17
43837,214,20231,7,1
43837,5,23867,3,13
43837,222,14932,3,18
43837,277,12727,6,9
43837,263,11375,4,8
43837,287,11487,5,14
43837,57,11970,6,10
43837,35,12614,5,4
43837,158,28913,4,1
43837,158,17320,10,13
43837,116,28425,7,12
43837,119,20793,5,11
43837,11,21835,9,7
43837,222,12602,5,2
43837,120,26734,7,15
43837,165,19969,6,8
43837,76,22287,4,19
43837,7,23295,8,16
43837,51,12589,3,16
43837,61,11567,4,8
43837,179,13357,8,12
43837,146,14810,3,1
43837,133,13629,1,17
43837,14,15761,2,18
43837,142,13691,7,20
43837,110,15943,6,17
43837,249,13962,6,7
43837,170,24584,2,18
43837,14,28196,7,19
43837,104,27381,1,8
43837,171,20650,10,18
43837,31,26821,5,7
43837,168,17817,10,10
43837,102,23002,1,19
43837,238,11228,4,2
43837,257,26109,9,1
43837,170,15809,2,8
43837,167,15766,5,12
43837,101,12500,7,13
43837,117,24793,4,18
43837,172,19900,1,1
43837,137,19109,3,20
43837,205,27882,9,9
43837,139,21127,5,12
43837,45,28346,8,15
43837,157,11901,9,4
43837,289,14059,8,7
43837,218,16776,2,7
43837,266,22531,3,4
43837,224,11310,5,6
43837,80,11308,5,12
43837,199,14033,2,11
43837,49,17472,7,7
43837,265,19221,1,19
43837,178,18198,2,9
43837,137,19761,2,17
43837,213,21821,9,15
43837,95,17114,8,14
43837,98,15446,5,9
43837,166,19716,2,10
43837,42,17952,2,12
43837,55,21143,10,18
43837,282,16551,9,20
43837,96,15107,10,16
43837,162,18574,10,13
43837,113,27853,1,10
43837,242,11096,1,3
43837,91,23066,7,4
43837,140,20483,10,3
43837,130,15251,4,15
43837,244,25073,5,20
43837,111,25696,4,16
43837,98,28086,4,3
43837,163,27877,2,16
43837,27,21140,8,10
43837,20,26002,6,2
43837,181,28053,9,14
43837,138,11014,1,11
43837,107,27536,1,1
43837,276,27444,2,19
43837,267,19892,2,20
43837,258,27138,8,17
43837,37,28274,9,11
43837,30,23344,6,4
43837,67,12879,1,10
43837,56,11222,2,18
43837,267,27925,2,6
43837,250,20273,5,4
43837,218,18841,8,1
43837,72,16740,8,13
43837,93,23540,8,14
43837,122,11474,7,3
43837,234,11012,4,11
43837,225,12352,3,10
43837,55,14943,1,11
43837,227,17803,5,20
43837,245,29450,8,1
43837,112,12706,8,1
43837,194,25241,3,12
43837,82,23566,7,17
43837,199,14766,2,20
43837,179,20645,3,9
43837,62,19955,4,16
43837,241,16276,1,20
43837,258,25558,8,14
43837,241,25467,2,6
43837,289,29338,8,11
43837,269,28884,8,17
43837,222,15882,10,19
43837,34,16123,2,7
43837,209,24656,5,11
43837,200,27183,5,11
43837,88,11169,4,10
43837,207,17131,3,11
43837,122,22155,3,16
43837,42,12109,10,5
43837,29,15967,8,10
43837,150,24056,2,6
43837,53,27767,5,19
43837,268,18062,1,20
43837,48,12096,3,2
43837,71,26675,3,13
43837,96,11341,8,9
43837,229,12660,2,5
43837,33,28147,4,14
43837,127,19418,4,3
43837,121,27082,8,1
43837,69,11493,5,9
43837,214,12992,7,6
43837,95,20901,7,14
43837,3,15869,4,19
43837,184,26460,1,8
43837,118,19620,1,14
43837,39,23559,3,16
43837,54,11727,9,3
43837,293,11542,5,8
43837,272,20611,1,19
43837,222,21283,2,8
43837,22,25821,3,17
43837,276,15943,5,5
43837,249,28692,10,19
43837,29,21417,7,5
43838,241,20382,8,7
43838,160,29367,5,7
43838,116,11498,3,3
43838,224,13366,1,10
43838,97,28159,4,18
43838,217,28738,3,20
43838,111,23260,10,14
43838,230,18870,2,6
43838,217,29184,10,2
43838,186,19853,2,19
43838,148,17647,8,9
43838,173,23532,6,20
43838,3,22870,5,5
43838,14,13415,6,19
43838,90,24127,8,6
43838,201,15173,7,19
43838,94,11235,10,13
43838,23,25610,3,18
43838,237,17265,5,20
43838,227,28577,4,20
43838,237,19029,7,20
43838,152,12430,2,19
43838,279,16743,10,20
43838,160,17387,1,8
43838,238,27971,10,17
43838,236,19810,5,1
43838,80,26756,10,4
43838,177,15518,7,14
43838,20,28864,2,12
43838,159,16273,4,4
43838,287,22676,3,11
43838,191,15298,2,2
43838,99,14949,9,5
43838,155,23903,4,10
43838,45,25282,9,13
43838,174,21093,8,8
43838,176,20297,7,1
43838,88,20075,1,4
43838,211,26996,8,12
43838,138,14607,2,19
43838,111,16361,8,19
43838,139,23638,5,11
43838,100,24395,7,13
43838,176,17901,9,9
43838,203,16770,2,11
43838,56,15948,1,13
43838,232,21241,5,19
43838,176,24077,8,8
43838,180,11304,1,19
43838,73,24795,8,6
43838,9,20013,1,19
43838,218,18290,8,15
43838,66,23030,5,20
43838,88,14022,3,2
43838,71,11149,4,19
43838,27,18052,8,2
43838,112,15153,6,15
43838,236,23832,9,15
43838,276,27952,10,1
43838,111,13030,2,8
43838,86,26366,2,9
43838,275,16692,2,11
43838,127,15969,6,17
43838,274,16018,1,14
43838,264,19607,3,4
43838,9,14701,6,9
43838,18,19149,9,7
43838,36,28287,10,15
43838,118,26460,7,3
43838,125,16638,3,1
43838,19,22837,2,11
43838,1,26748,6,20
43838,34,29130,1,16
43838,289,11841,4,8
43838,197,22693,3,17
43838,249,27511,9,14
43838,286,14310,9,1
43838,35,19533,9,7
43838,199,25778,2,5
43838,75,27689,2,18
43838,74,28957,7,1
43838,175,15163,7,8
43838,22,23472,6,6
43838,190,23151,7,12
43838,243,22218,1,1
43838,291,15462,5,14
43838,146,11870,8,12
43838,105,27733,3,19
43838,269,14905,5,13
43838,76,12598,4,10
43838,51,28821,3,10
43838,35,22491,7,4
43838,280,26662,3,18
43838,239,27661,5,6
43838,291,20749,7,19
43838,164,11210,6,9
43838,279,20593,2,10
43838,18,21299,6,15
43838,24,23966,2,2
43838,206,16863,5,15
43838,46,27961,10,2
43838,90,14344,10,2
43838,165,16943,7,9
43838,77,21357,8,20
43838,159,26464,9,19
43838,267,27767,1,19
43838,33,15104,5,3
43838,293,22991,3,17
43838,255,15319,8,20
43838,176,25144,2,18
43838,279,12220,2,17
43838,194,26272,3,15
43838,140,14376,4,13
43838,229,19130,7,3
43838,216,15109,10,4
43838,208,17191,6,15
43838,263,25093,1,14
43838,288,22057,2,17
43838,138,23973,4,5
43838,198,27875,5,15
43838,284,19045,3,13
43838,47,23320,10,17
43838,272,28034,3,16
43838,256,14576,4,7
43838,284,19601,2,4
43838,146,29427,4,14
43838,281,15932,4,20
43838,141,27052,1,5
43838,37,19583,1,18
43838,199,25144,9,5
43838,258,26688,5,11
43838,251,23279,5,13
43838,62,22059,10,12
43838,80,26571,8,8
43838,89,13178,5,14
43838,284,28229,8,2
43838,248,28645,6,14
43838,38,20665,5,14
43838,92,13011,5,9
43838,123,15849,7,8
43838,257,21008,9,11
43838,219,13964,2,19
43838,205,17500,8,8
43838,111,23063,3,6
43838,148,14081,2,17
43838,21,18487,10,5
43838,138,16803,3,12
43838,169,22401,2,8
43838,200,21465,10,3
43838,166,13550,2,3
43838,269,26892,4,11
43838,42,19488,4,6
43838,279,16846,8,1
43838,158,17615,1,13
43838,21,29287,6,2
43838,239,26657,10,1
43838,189,12543,10,14
43838,239,14658,4,10
43838,3,20332,3,18
43838,222,13715,2,5
43838,124,24415,7,15
43838,244,15838,9,19
43838,82,13364,8,6
43838,187,19713,5,14
43838,169,19986,2,19
43838,128,24534,1,4
43838,14,19431,6,5
43838,134,20574,3,3
43839,187,17264,6,16
43839,168,13479,9,3
43839,63,27030,6,3
43839,257,27455,4,11
43839,173,11432,6,10
43839,218,18651,10,5
43839,125,24490,3,12
43839,246,20015,10,11
43839,215,24149,1,18
43839,137,21886,6,10
43839,282,12532,9,10
43839,37,19698,3,8
43839,211,26977,9,11
43839,283,24228,2,14
43839,196,19065,5,18
43839,7,16042,7,2
43839,146,16538,2,12
43839,277,17236,1,20
43839,97,12816,1,5
43839,130,28471,1,4
43839,278,16104,3,17
43839,34,16223,9,17
43839,57,15981,4,1
43839,45,28853,7,4
43839,155,13433,3,17
43839,109,17775,4,7
43839,173,27844,4,1
43839,108,15106,8,15
43839,28,21586,1,11
43839,193,20882,7,7
43839,278,18662,4,11
43839,241,19590,1,8
43839,80,24531,10,8
43839,83,13545,3,11
43839,94,15410,6,14
43839,17,26141,8,2
43839,228,13628,5,19
43839,119,24513,2,16
43839,229,21796,4,4
43839,8,27482,9,3
43839,136,29065,3,16
43839,1,16108,3,20
